idImpianto;descCarburante;prezzo;isSelf;dtComu
27127;Benzina;1.399;1;18/01/2016 09:19:12
27127;Gasolio;1.379;0;18/01/2016 09:19:12
27127;Gasolio;1.199;1;18/01/2016 09:19:12
27127;Excellium Diesel;1.375;0;18/01/2016 09:19:12
27127;Excellium Diesel;1.279;1;18/01/2016 09:19:12
27128;Benzina;1.420;0;13/01/2016 19:39:10
27128;Benzina;1.420;1;13/01/2016 19:39:10
27128;Gasolio;1.229;0;13/01/2016 19:39:10
27128;Gasolio;1.229;1;13/01/2016 19:39:10
27129;Benzina;1.705;0;25/11/2015 12:50:04
27129;Benzina;1.595;1;25/11/2015 12:50:04
27129;Gasolio;1.489;0;25/11/2015 12:50:04
27129;Gasolio;1.379;1;25/11/2015 12:50:04
27129;Blue Diesel;1.589;0;25/11/2015 12:50:04
27129;Blue Diesel;1.479;1;25/11/2015 12:50:04
27130;Benzina;1.638;0;18/01/2016 19:57:24
27130;Benzina;1.379;1;18/01/2016 19:57:24
27130;Gasolio;1.428;0;18/01/2016 19:57:24
27130;Gasolio;1.149;1;18/01/2016 19:57:24
27131;Benzina;1.492;0;18/01/2016 15:13:05
27131;Benzina;1.392;1;18/01/2016 15:13:05
27131;Gasolio;1.278;0;18/01/2016 15:13:05
27131;Gasolio;1.178;1;18/01/2016 15:13:05
27131;GPL;0.547;0;18/01/2016 15:13:05
27131;Blue Super;1.642;0;18/01/2016 15:13:05
27131;Blue Super;1.542;1;18/01/2016 15:13:05
27131;Blue Diesel;1.388;0;18/01/2016 15:13:05
27131;Blue Diesel;1.288;1;18/01/2016 15:13:05
27132;Benzina;1.546;0;13/01/2016 17:42:44
27132;Benzina;1.446;1;13/01/2016 17:42:44
27132;Gasolio;1.321;0;13/01/2016 17:42:44
27132;Gasolio;1.221;1;13/01/2016 17:42:44
27132;GPL;0.510;0;13/01/2016 17:42:44
27132;Blue Super;1.696;0;13/01/2016 17:42:44
27132;Blue Super;1.596;1;13/01/2016 17:42:44
27132;Blue Diesel;1.421;0;13/01/2016 17:42:44
27132;Blue Diesel;1.321;1;13/01/2016 17:42:44
27134;Benzina;1.299;1;18/01/2016 10:02:17
27134;Gasolio;1.119;1;18/01/2016 10:02:17
27135;Benzina;1.539;0;18/01/2016 18:04:14
27135;Benzina;1.539;1;18/01/2016 18:04:14
27135;Gasolio;1.399;0;18/01/2016 18:04:14
27135;Gasolio;1.399;1;18/01/2016 18:04:14
27136;Benzina;1.560;0;31/12/2015 07:41:58
27136;Benzina;1.560;1;31/12/2015 07:41:58
27136;Gasolio;1.402;0;31/12/2015 07:41:58
27136;Gasolio;1.402;1;31/12/2015 07:41:58
27136;Metano;0.985;0;31/12/2015 07:41:58
27136;Excellium Diesel;1.482;0;31/12/2015 07:41:58
27136;Excellium Diesel;1.482;1;31/12/2015 07:41:58
27137;Benzina;1.692;0;13/05/2015 12:02:08
27137;Benzina;1.612;1;13/05/2015 12:02:08
27137;Gasolio;1.525;0;13/05/2015 12:02:08
27137;Gasolio;1.445;1;13/05/2015 12:02:08
27137;Blue Diesel;1.625;0;13/05/2015 12:02:08
27137;Blue Diesel;1.545;1;13/05/2015 12:02:08
27138;Benzina;1.599;0;12/01/2016 10:11:24
27138;Benzina;1.399;1;12/01/2016 10:11:24
27138;Gasolio;1.399;0;12/01/2016 10:11:24
27138;Gasolio;1.199;1;12/01/2016 10:11:24
27138;GPL;0.619;0;12/01/2016 10:11:24
27140;Benzina;1.589;0;28/12/2015 15:48:14
27140;Benzina;1.399;1;28/12/2015 15:48:14
27140;Gasolio;1.469;0;28/12/2015 15:48:14
27140;Gasolio;1.219;1;28/12/2015 15:48:14
27141;Benzina;1.440;1;14/01/2016 07:06:43
27141;Gasolio;1.252;1;14/01/2016 07:06:43
27141;Blue Super;1.685;1;14/01/2016 07:06:43
27141;Blue Diesel;1.352;1;14/01/2016 07:06:43
27143;Benzina;1.618;0;13/01/2016 07:06:08
27143;Benzina;1.379;1;13/01/2016 07:06:08
27143;Gasolio;1.447;0;13/01/2016 07:06:08
27143;Gasolio;1.140;1;13/01/2016 07:06:08
27143;Metano;0.960;0;13/01/2016 07:06:08
27143;GPL;0.599;0;13/01/2016 07:06:08
27144;Benzina;1.491;1;22/12/2015 07:30:10
27144;Gasolio;1.303;1;22/12/2015 07:30:10
27144;Blue Diesel;1.403;1;22/12/2015 07:30:10
27145;Benzina;1.560;0;15/12/2015 13:39:57
27145;Benzina;1.419;1;15/12/2015 13:39:57
27145;Gasolio;1.404;0;15/12/2015 13:39:57
27145;Gasolio;1.249;1;15/12/2015 13:39:57
27145;Excellium Diesel;1.404;0;15/12/2015 13:39:57
27145;Excellium Diesel;1.329;1;15/12/2015 13:39:57
27146;Benzina;1.454;1;13/01/2016 11:10:51
27146;Gasolio;1.219;1;13/01/2016 11:10:51
27146;GPL;0.607;0;13/01/2016 11:10:51
27147;Benzina;1.689;0;16/01/2016 12:02:39
27147;Benzina;1.374;1;16/01/2016 12:02:39
27147;Gasolio;1.484;0;16/01/2016 12:02:39
27147;Gasolio;1.184;1;16/01/2016 12:02:39
27147;Hi-Q Diesel;1.724;0;16/01/2016 12:02:39
27147;Hi-Q Diesel;1.424;1;16/01/2016 12:02:39
27150;Benzina;1.534;0;12/01/2016 11:31:27
27150;Benzina;1.434;1;12/01/2016 11:31:27
27150;Gasolio;1.349;0;12/01/2016 11:31:27
27150;Gasolio;1.249;1;12/01/2016 11:31:27
27150;GPL;0.574;0;12/01/2016 11:31:27
27151;Benzina;1.614;0;02/10/2015 07:54:33
27151;Benzina;1.472;1;02/10/2015 07:54:33
27151;Gasolio;1.497;0;02/10/2015 07:54:33
27151;Gasolio;1.363;1;02/10/2015 07:54:33
27151;Gasolio Premium;1.617;0;02/10/2015 07:54:33
27151;Gasolio Premium;1.483;1;02/10/2015 07:54:33
27152;Benzina;1.519;0;23/09/2015 10:26:42
27152;Benzina;1.519;1;23/09/2015 10:26:42
27152;Gasolio;1.419;0;23/09/2015 10:26:42
27152;Gasolio;1.419;1;23/09/2015 10:26:42
27152;Benzina Speciale;1.920;0;23/09/2015 10:26:42
27152;Benzina Speciale;1.920;1;23/09/2015 10:26:42
27154;Benzina;1.502;0;16/01/2016 08:19:49
27154;Benzina;1.412;1;16/01/2016 08:19:49
27154;Gasolio;1.308;0;16/01/2016 08:19:49
27154;Gasolio;1.218;1;16/01/2016 08:19:49
27154;Blue Diesel;1.408;0;16/01/2016 08:19:49
27154;Blue Diesel;1.318;1;16/01/2016 08:19:49
27155;Benzina;1.389;1;19/01/2016 00:58:53
27155;Gasolio;1.169;1;19/01/2016 00:58:53
27157;Benzina;1.578;0;19/01/2016 06:52:02
27157;Benzina;1.418;1;19/01/2016 06:52:02
27157;Gasolio;1.353;0;19/01/2016 06:52:02
27157;Gasolio;1.193;1;19/01/2016 06:52:02
27158;Benzina;1.645;0;24/11/2015 07:19:30
27158;Benzina;1.545;1;24/11/2015 07:19:30
27158;Gasolio;1.499;0;24/11/2015 07:19:30
27158;Gasolio;1.399;1;24/11/2015 07:19:30
27158;GPL;0.599;0;24/11/2015 07:19:30
27159;Benzina;1.735;0;03/11/2015 12:18:08
27159;Benzina;1.735;1;03/11/2015 12:18:08
27159;Gasolio;1.622;0;03/11/2015 12:18:08
27159;Gasolio;1.622;1;03/11/2015 12:18:08
27159;GPL;0.574;0;03/11/2015 12:18:08
27160;Benzina;1.789;1;03/07/2015 10:36:39
27160;Gasolio;1.609;1;03/07/2015 10:36:39
27161;Benzina;1.640;0;28/11/2015 12:31:48
27161;Benzina;1.454;1;28/11/2015 12:31:48
27161;Gasolio;1.504;0;28/11/2015 12:31:48
27161;Gasolio;1.309;1;28/11/2015 12:31:48
27161;Gasolio Premium;1.624;0;28/11/2015 12:31:48
27161;Gasolio Premium;1.429;1;28/11/2015 12:31:48
27163;Benzina;1.569;0;17/01/2016 10:34:09
27163;Benzina;1.569;1;17/01/2016 10:34:09
27163;Gasolio;1.447;0;17/01/2016 10:34:09
27163;Gasolio;1.447;1;17/01/2016 10:34:09
27164;Benzina;1.389;1;18/01/2016 07:38:46
27164;Gasolio;1.199;1;18/01/2016 07:38:46
27164;GPL;0.589;0;18/01/2016 07:38:46
27164;Hi-Q Diesel;1.459;1;18/01/2016 07:38:46
27164;Gasolio artico;1.199;1;18/01/2016 07:38:46
27165;Benzina;1.339;1;18/01/2016 10:12:22
27165;Gasolio;1.128;1;18/01/2016 10:12:22
27166;Benzina;1.298;0;18/01/2016 14:38:10
27166;Benzina;1.298;1;18/01/2016 14:38:10
27166;Gasolio;1.098;0;18/01/2016 14:38:10
27166;Gasolio;1.098;1;18/01/2016 14:38:10
27166;Metano;0.929;0;18/01/2016 14:38:10
27168;Benzina;1.569;0;23/06/2015 11:19:55
27168;Benzina;1.569;1;23/06/2015 11:19:55
27168;Gasolio;1.424;0;23/06/2015 11:19:55
27168;Gasolio;1.424;1;23/06/2015 11:19:55
27168;Gasolio Premium;1.524;0;23/06/2015 11:19:55
27168;Gasolio Premium;1.524;1;23/06/2015 11:19:55
27168;Gasolio artico;1.424;0;23/06/2015 11:19:55
27168;Gasolio artico;1.424;1;23/06/2015 11:19:55
27169;Benzina;1.469;0;07/01/2016 07:48:39
27169;Benzina;1.374;1;07/01/2016 07:48:39
27169;Gasolio;1.289;0;07/01/2016 07:48:39
27169;Gasolio;1.191;1;07/01/2016 07:48:39
27169;GPL;0.595;0;07/01/2016 07:48:39
27170;Benzina;1.424;1;15/01/2016 07:50:37
27170;Gasolio;1.174;1;15/01/2016 07:50:37
27171;Benzina;1.549;0;15/12/2015 07:02:53
27171;Benzina;1.549;1;15/12/2015 07:02:53
27171;Gasolio;1.395;0;15/12/2015 07:02:53
27171;Gasolio;1.395;1;15/12/2015 07:02:53
27172;Benzina;1.539;0;25/02/2015 18:47:51
27172;Benzina;1.539;1;25/02/2015 18:47:51
27172;Gasolio;1.439;0;25/02/2015 18:47:51
27172;Gasolio;1.439;1;25/02/2015 18:47:51
27173;Benzina;1.419;0;13/01/2016 07:43:22
27173;Benzina;1.419;1;13/01/2016 07:43:22
27173;Gasolio;1.219;0;13/01/2016 07:43:22
27173;Gasolio;1.219;1;13/01/2016 07:43:22
27173;Hi-Q Diesel;1.419;0;13/01/2016 07:43:22
27173;Hi-Q Diesel;1.419;1;13/01/2016 07:43:22
27174;GPL;0.619;0;12/01/2016 12:09:09
27175;Benzina;1.355;0;14/01/2016 15:22:52
27175;Gasolio;1.160;0;14/01/2016 15:22:52
27176;Benzina;1.749;0;11/01/2016 12:11:14
27176;Benzina;1.416;1;11/01/2016 12:11:14
27176;Gasolio;1.499;0;11/01/2016 12:11:14
27176;Gasolio;1.197;1;11/01/2016 12:11:14
27178;Benzina;1.469;0;18/01/2016 11:18:40
27178;Gasolio;1.259;0;18/01/2016 11:18:40
27179;Benzina;1.619;0;15/01/2016 10:25:27
27179;Benzina;1.469;1;15/01/2016 10:25:27
27179;Gasolio;1.359;0;15/01/2016 10:25:27
27179;Gasolio;1.209;1;15/01/2016 10:25:27
27180;Benzina;1.379;1;12/01/2016 16:41:45
27180;Gasolio;1.150;1;12/01/2016 16:41:45
27180;Metano;0.943;0;12/01/2016 16:41:45
27180;GPL;0.579;0;12/01/2016 16:41:45
27181;Benzina;1.604;0;18/01/2016 07:31:44
27181;Benzina;1.499;1;18/01/2016 07:31:44
27181;Gasolio;1.384;0;18/01/2016 07:31:44
27181;Gasolio;1.279;1;18/01/2016 07:31:44
27181;Blue Super;1.754;0;18/01/2016 07:31:44
27181;Blue Super;1.649;1;18/01/2016 07:31:44
27181;Blue Diesel;1.484;0;18/01/2016 07:31:44
27181;Blue Diesel;1.379;1;18/01/2016 07:31:44
27183;Benzina;1.399;1;12/01/2016 16:28:57
27183;Gasolio;1.199;1;12/01/2016 16:28:57
27183;Metano;0.960;0;12/01/2016 16:28:57
27183;GPL;0.589;0;12/01/2016 16:28:57
27184;Benzina;1.399;0;14/01/2016 19:31:06
27184;Benzina;1.399;1;14/01/2016 19:31:06
27184;Gasolio;1.199;0;14/01/2016 19:31:06
27184;Gasolio;1.199;1;14/01/2016 19:31:06
27186;Benzina;1.389;1;12/01/2016 16:40:33
27186;Gasolio;1.189;1;12/01/2016 16:40:33
27187;Benzina;1.394;1;12/01/2016 16:40:02
27187;Gasolio;1.189;1;12/01/2016 16:40:02
27187;GPL;0.599;0;12/01/2016 16:40:02
27189;Benzina;1.654;0;13/01/2016 18:36:47
27189;Benzina;1.494;1;13/01/2016 18:36:47
27189;Gasolio;1.450;0;13/01/2016 18:36:47
27189;Gasolio;1.290;1;13/01/2016 18:36:47
27189;Gasolio Oro Diesel;1.505;0;13/01/2016 18:36:47
27189;Gasolio Oro Diesel;1.405;1;13/01/2016 18:36:47
27192;Benzina;1.399;1;12/01/2016 16:42:22
27192;Gasolio;1.199;1;12/01/2016 16:42:22
27193;Benzina;1.399;1;12/01/2016 16:42:06
27193;Gasolio;1.199;1;12/01/2016 16:42:06
27193;GPL;0.599;0;12/01/2016 16:42:06
27194;Benzina;1.479;0;15/01/2016 16:45:22
27194;Benzina;1.479;1;15/01/2016 16:45:22
27194;Gasolio;1.249;0;15/01/2016 16:45:22
27194;Gasolio;1.249;1;15/01/2016 16:45:22
27195;Benzina;1.619;0;17/11/2015 07:29:12
27195;Benzina;1.459;1;17/11/2015 07:29:12
27195;Gasolio;1.519;0;17/11/2015 07:29:12
27195;Gasolio;1.319;1;17/11/2015 07:29:12
27196;Benzina;1.419;1;15/01/2016 10:45:26
27196;Gasolio;1.199;1;15/01/2016 10:45:26
27197;Benzina;1.699;0;15/01/2016 10:46:01
27197;Benzina;1.419;1;15/01/2016 10:46:01
27197;Gasolio;1.459;0;15/01/2016 10:46:01
27197;Gasolio;1.199;1;15/01/2016 10:46:01
27197;GPL;0.598;0;15/01/2016 10:46:01
27198;Benzina;1.423;1;18/01/2016 14:59:16
27198;Gasolio;1.198;1;18/01/2016 14:59:16
27199;Benzina;1.554;0;16/01/2016 07:31:59
27199;Benzina;1.398;1;16/01/2016 07:31:59
27199;Gasolio;1.389;0;16/01/2016 07:31:59
27199;Gasolio;1.176;1;16/01/2016 07:31:59
27200;Benzina;1.498;1;18/01/2016 14:56:56
27200;Gasolio;1.259;1;18/01/2016 14:56:56
27202;Benzina;1.402;0;01/01/2016 16:08:55
27202;Benzina;1.402;1;01/01/2016 16:08:55
27202;Gasolio;1.224;0;01/01/2016 16:08:55
27202;Gasolio;1.224;1;01/01/2016 16:08:55
27203;Benzina;1.467;1;15/01/2016 08:42:12
27203;Gasolio;1.272;1;15/01/2016 08:42:12
27203;Blue Super;1.617;1;15/01/2016 08:42:12
27203;Blue Diesel;1.372;1;15/01/2016 08:42:12
27204;Benzina;1.681;1;15/01/2016 10:02:41
27204;Gasolio;1.559;1;15/01/2016 10:02:41
27205;Benzina;1.449;0;15/01/2016 17:54:48
27205;Benzina;1.449;1;15/01/2016 17:54:48
27205;Gasolio;1.289;0;15/01/2016 17:54:48
27205;Gasolio;1.289;1;15/01/2016 17:54:48
27207;Benzina;1.703;0;07/01/2016 17:06:54
27207;Gasolio;1.506;0;07/01/2016 17:06:54
27207;Benzina Shell V Power;1.988;0;07/01/2016 17:06:54
27207;Diesel Shell V Power;1.771;0;07/01/2016 17:06:54
27209;Benzina;1.592;0;15/01/2016 09:56:34
27209;Benzina;1.389;1;15/01/2016 09:56:34
27209;Gasolio;1.415;0;15/01/2016 09:56:34
27209;Gasolio;1.209;1;15/01/2016 09:56:34
27209;Excellium Diesel;1.289;1;15/01/2016 09:56:34
27211;Benzina;1.579;0;28/11/2015 16:49:05
27211;Benzina;1.469;1;28/11/2015 16:49:05
27211;Gasolio;1.459;0;28/11/2015 16:49:05
27211;Gasolio;1.349;1;28/11/2015 16:49:05
27211;Gasolio Premium;1.479;0;28/11/2015 16:49:05
27211;Gasolio Premium;1.369;1;28/11/2015 16:49:05
27212;Benzina;1.639;0;29/05/2015 12:40:59
27212;Benzina;1.639;1;29/05/2015 12:40:59
27212;Gasolio;1.459;0;29/05/2015 12:40:59
27212;Gasolio;1.459;1;29/05/2015 12:40:59
27214;Benzina;1.479;0;22/12/2015 11:55:00
27214;Benzina;1.479;1;22/12/2015 11:55:00
27214;Gasolio;1.299;0;22/12/2015 11:55:00
27214;Gasolio;1.299;1;22/12/2015 11:55:00
27214;Benzina Plus 98;1.950;0;22/12/2015 11:55:00
27214;Benzina Plus 98;1.950;1;22/12/2015 11:55:00
27215;Benzina;1.439;0;16/01/2016 18:53:10
27215;Benzina;1.439;1;16/01/2016 18:53:10
27215;Gasolio;1.209;0;16/01/2016 18:53:10
27215;Gasolio;1.209;1;16/01/2016 18:53:10
27215;Benzina Shell V Power;1.746;0;16/01/2016 18:53:10
27215;Benzina Shell V Power;1.746;1;16/01/2016 18:53:10
27215;Diesel Shell V Power;1.574;0;16/01/2016 18:53:10
27215;Diesel Shell V Power;1.574;1;16/01/2016 18:53:10
27216;Benzina;1.496;0;14/01/2016 17:09:43
27216;Gasolio;1.319;0;14/01/2016 17:09:43
27217;Benzina;1.641;0;12/10/2015 14:09:17
27217;Benzina;1.491;1;12/10/2015 14:09:17
27217;Gasolio;1.512;0;12/10/2015 14:09:17
27217;Gasolio;1.362;1;12/10/2015 14:09:17
27218;Benzina;1.543;0;18/01/2016 18:07:54
27218;Benzina;1.389;1;18/01/2016 18:07:54
27218;Gasolio;1.309;0;18/01/2016 18:07:54
27218;Gasolio;1.179;1;18/01/2016 18:07:54
27218;GPL;0.579;0;18/01/2016 18:07:54
27218;Blue Super;1.693;1;18/01/2016 18:07:54
27218;Blue Diesel;1.409;0;18/01/2016 18:07:54
27218;Blue Diesel;1.279;1;18/01/2016 18:07:54
27220;Benzina;1.386;1;16/01/2016 08:00:46
27220;Gasolio;1.149;1;16/01/2016 08:00:46
27221;Benzina;1.410;1;16/01/2016 08:10:11
27221;Gasolio;1.213;1;16/01/2016 08:10:11
27221;Excellium Diesel;1.293;1;16/01/2016 08:10:11
27223;Benzina;1.402;0;15/01/2016 18:03:14
27223;Gasolio;1.205;0;15/01/2016 18:03:14
27224;Benzina;1.440;1;16/01/2016 08:11:57
27224;Gasolio;1.242;1;16/01/2016 08:11:57
27224;Excellium Diesel;1.322;1;16/01/2016 08:11:57
27227;Benzina;1.477;0;09/01/2016 08:00:16
27227;Benzina;1.477;1;09/01/2016 08:00:16
27227;Gasolio;1.259;0;09/01/2016 08:00:16
27227;Gasolio;1.259;1;09/01/2016 08:00:16
27228;Benzina;1.319;1;18/01/2016 10:18:07
27228;Gasolio;1.135;1;18/01/2016 10:18:07
27231;Benzina;1.405;0;16/01/2016 08:47:54
27231;Benzina;1.405;1;16/01/2016 08:47:54
27231;Gasolio;1.164;0;16/01/2016 08:47:54
27231;Gasolio;1.164;1;16/01/2016 08:47:54
27231;Gasolio Premium;1.304;0;16/01/2016 08:47:54
27231;Gasolio Premium;1.304;1;16/01/2016 08:47:54
27232;Benzina;1.489;0;31/08/2015 08:02:42
27232;Gasolio;1.279;0;31/08/2015 08:02:42
27233;Benzina;1.629;0;04/05/2015 10:59:37
27233;Benzina;1.629;1;04/05/2015 10:59:37
27233;Gasolio;1.439;0;04/05/2015 10:59:37
27233;Gasolio;1.439;1;04/05/2015 10:59:37
27234;Benzina;1.510;0;16/01/2016 14:10:10
27234;Benzina;1.510;1;16/01/2016 14:10:10
27234;Gasolio;1.294;0;16/01/2016 14:10:10
27234;Gasolio;1.294;1;16/01/2016 14:10:10
27235;Benzina;1.619;0;29/09/2015 10:19:47
27235;Benzina;1.619;1;29/09/2015 10:19:47
27235;Gasolio;1.399;0;29/09/2015 10:19:47
27235;Gasolio;1.399;1;29/09/2015 10:19:47
27237;Benzina;1.637;0;09/01/2016 10:17:39
27237;Benzina;1.383;1;09/01/2016 10:17:39
27237;Gasolio;1.465;0;09/01/2016 10:17:39
27237;Gasolio;1.185;1;09/01/2016 10:17:39
27239;Benzina;1.395;0;27/12/2015 11:30:09
27239;Benzina;1.395;1;27/12/2015 11:30:09
27239;Gasolio;1.235;0;27/12/2015 11:30:09
27239;Gasolio;1.235;1;27/12/2015 11:30:09
27239;Gasolio Premium;1.398;0;27/12/2015 11:30:09
27239;Gasolio Premium;1.398;1;27/12/2015 11:30:09
27240;Benzina;1.573;0;16/01/2016 10:55:21
27240;Benzina;1.411;1;16/01/2016 10:55:21
27240;Gasolio;1.374;0;16/01/2016 10:55:21
27240;Gasolio;1.212;1;16/01/2016 10:55:21
27240;GPL;0.627;0;16/01/2016 10:55:21
27240;Blue Diesel;1.474;0;16/01/2016 10:55:21
27240;Blue Diesel;1.312;1;16/01/2016 10:55:21
27241;Benzina;1.770;0;20/04/2015 15:41:03
27241;Benzina;1.662;1;20/04/2015 15:41:03
27241;Gasolio;1.650;0;20/04/2015 15:41:03
27241;Gasolio;1.541;1;20/04/2015 15:41:03
27242;Benzina;1.595;0;31/12/2015 13:53:12
27242;Benzina;1.410;1;31/12/2015 13:53:12
27242;Gasolio;1.434;0;31/12/2015 13:53:12
27242;Gasolio;1.212;1;31/12/2015 13:53:12
27243;Benzina;1.517;0;18/01/2016 18:58:24
27243;Benzina;1.397;1;18/01/2016 18:58:24
27243;Gasolio;1.319;0;18/01/2016 18:58:24
27243;Gasolio;1.189;1;18/01/2016 18:58:24
27243;Metano;0.899;0;18/01/2016 18:58:24
27243;GPL;0.530;0;18/01/2016 18:58:24
27244;Benzina;1.659;0;27/04/2015 07:56:05
27244;Benzina;1.659;1;27/04/2015 07:56:05
27244;Gasolio;1.479;0;27/04/2015 07:56:05
27244;Gasolio;1.479;1;27/04/2015 07:56:05
27245;Benzina;1.409;1;15/01/2016 11:08:00
27245;Gasolio;1.179;1;15/01/2016 11:08:00
27246;Benzina;1.556;0;19/01/2016 07:35:58
27246;Benzina;1.446;1;19/01/2016 07:35:58
27246;Gasolio;1.322;0;19/01/2016 07:35:58
27246;Gasolio;1.212;1;19/01/2016 07:35:58
27246;Blue Diesel;1.422;0;19/01/2016 07:35:58
27246;Blue Diesel;1.312;1;19/01/2016 07:35:58
27247;Benzina;1.637;0;30/12/2015 09:16:12
27247;Benzina;1.479;1;30/12/2015 09:16:12
27247;Gasolio;1.477;0;30/12/2015 09:16:12
27247;Gasolio;1.279;1;30/12/2015 09:16:12
27248;Benzina;1.377;0;14/01/2016 09:36:52
27248;Benzina;1.359;1;14/01/2016 09:36:52
27248;Gasolio;1.177;0;14/01/2016 09:36:52
27248;Gasolio;1.159;1;14/01/2016 09:36:52
27248;GPL;0.579;0;14/01/2016 09:36:52
27249;Benzina;1.399;0;13/01/2016 13:17:22
27249;Gasolio;1.199;0;13/01/2016 13:17:22
27249;GPL;0.569;0;13/01/2016 13:17:22
27250;Benzina;1.533;0;30/12/2015 13:51:03
27250;Benzina;1.402;1;30/12/2015 13:51:03
27250;Gasolio;1.364;0;30/12/2015 13:51:03
27250;Gasolio;1.233;1;30/12/2015 13:51:03
27250;Blue Super;1.552;1;30/12/2015 13:51:03
27250;Blue Diesel;1.464;0;30/12/2015 13:51:03
27250;Blue Diesel;1.333;1;30/12/2015 13:51:03
27251;Benzina;1.474;0;14/01/2016 07:48:27
27251;Benzina;1.474;1;14/01/2016 07:48:27
27251;Gasolio;1.254;0;14/01/2016 07:48:27
27251;Gasolio;1.254;1;14/01/2016 07:48:27
27251;Blue Super;1.649;0;14/01/2016 07:48:27
27251;Blue Diesel;1.354;0;14/01/2016 07:48:27
27251;Blue Diesel;1.354;1;14/01/2016 07:48:27
27252;Benzina;1.490;0;13/01/2016 07:18:59
27252;Benzina;1.490;1;13/01/2016 07:18:59
27252;Gasolio;1.290;0;13/01/2016 07:18:59
27252;Gasolio;1.290;1;13/01/2016 07:18:59
27253;Benzina;1.487;0;14/01/2016 18:22:51
27253;Benzina;1.487;1;14/01/2016 18:22:51
27253;Gasolio;1.308;0;14/01/2016 18:22:51
27253;Gasolio;1.308;1;14/01/2016 18:22:51
27259;Benzina;1.374;1;18/01/2016 21:30:53
27259;Gasolio;1.164;1;18/01/2016 21:30:53
27259;GPL;0.609;0;18/01/2016 21:30:53
27259;Blue Diesel;1.299;1;18/01/2016 21:30:53
27260;Benzina;1.514;0;18/01/2016 21:29:45
27260;Benzina;1.399;1;18/01/2016 21:29:45
27260;Gasolio;1.299;0;18/01/2016 21:29:45
27260;Gasolio;1.184;1;18/01/2016 21:29:45
27260;Blue Super;1.579;1;18/01/2016 21:29:45
27260;Blue Diesel;1.399;0;18/01/2016 21:29:45
27260;Blue Diesel;1.289;1;18/01/2016 21:29:45
27261;Benzina;1.379;0;12/01/2016 16:24:10
27261;Gasolio;1.189;0;12/01/2016 16:24:10
27261;GP DIESEL;1.289;0;12/01/2016 16:24:10
27262;Benzina;1.638;0;13/01/2016 10:33:26
27262;Benzina;1.419;1;13/01/2016 10:33:26
27262;Gasolio;1.424;0;13/01/2016 10:33:26
27262;Gasolio;1.189;1;13/01/2016 10:33:26
27263;Benzina;1.451;0;04/01/2016 17:26:33
27263;Gasolio;1.272;0;04/01/2016 17:26:33
27263;Gasolio artico;1.272;0;04/01/2016 17:26:33
27264;Benzina;1.409;0;12/01/2016 15:19:42
27264;Benzina;1.409;1;12/01/2016 15:19:42
27264;Gasolio;1.212;0;12/01/2016 15:19:42
27264;Gasolio;1.212;1;12/01/2016 15:19:42
27265;Benzina;1.496;0;16/01/2016 19:23:08
27265;Benzina;1.496;1;16/01/2016 19:23:08
27265;Gasolio;1.274;0;16/01/2016 19:23:08
27265;Gasolio;1.274;1;16/01/2016 19:23:08
27267;Benzina;1.449;0;09/12/2015 10:55:16
27267;Benzina;1.449;1;09/12/2015 10:55:16
27267;Gasolio;1.288;0;09/12/2015 10:55:16
27267;Gasolio;1.288;1;09/12/2015 10:55:16
27267;Blue Diesel;1.388;0;09/12/2015 10:55:16
27267;Blue Diesel;1.388;1;09/12/2015 10:55:16
27268;Benzina;1.646;0;07/01/2016 11:35:21
27268;Benzina;1.566;1;07/01/2016 11:35:21
27268;Gasolio;1.473;0;07/01/2016 11:35:21
27268;Gasolio;1.393;1;07/01/2016 11:35:21
27268;Blue Diesel;1.573;0;07/01/2016 11:35:21
27268;Blue Diesel;1.493;1;07/01/2016 11:35:21
27269;Benzina;1.429;0;11/01/2016 13:11:52
27269;Benzina;1.429;1;11/01/2016 13:11:52
27269;Gasolio;1.199;0;11/01/2016 13:11:52
27269;Gasolio;1.199;1;11/01/2016 13:11:52
27269;Excellium Diesel;1.269;0;11/01/2016 13:11:52
27269;Excellium Diesel;1.269;1;11/01/2016 13:11:52
27271;Benzina;1.475;0;13/01/2016 19:50:01
27271;Benzina;1.475;1;13/01/2016 19:50:01
27271;Gasolio;1.289;0;13/01/2016 19:50:01
27271;Gasolio;1.289;1;13/01/2016 19:50:01
27271;Excellium Diesel;1.377;0;13/01/2016 19:50:01
27271;Excellium Diesel;1.377;1;13/01/2016 19:50:01
27272;Benzina;1.567;0;05/01/2016 18:17:18
27272;Benzina;1.452;1;05/01/2016 18:17:18
27272;Gasolio;1.383;0;05/01/2016 18:17:18
27272;Gasolio;1.248;1;05/01/2016 18:17:18
27272;Blue Super;1.717;0;05/01/2016 18:17:18
27272;Blue Super;1.161;1;05/01/2016 18:17:18
27272;Blue Diesel;1.483;0;05/01/2016 18:17:18
27272;Blue Diesel;1.383;1;05/01/2016 18:17:18
27273;Benzina;1.407;1;05/01/2016 18:13:44
27273;Gasolio;1.252;1;05/01/2016 18:13:44
27275;Benzina;1.639;0;05/12/2015 10:29:29
27275;Benzina;1.419;1;05/12/2015 10:29:29
27275;Gasolio;1.534;0;05/12/2015 10:29:29
27275;Gasolio;1.269;1;05/12/2015 10:29:29
27275;GPL;0.539;0;05/12/2015 10:29:29
